"12","2","NK","DFW","ORD","LONG","NO"
"12","3","NK","DFW","ORD","LONG","NO"
"12","5","NK","DFW","ORD","LONG","YES"
"12","2","NK","DFW","ORD","LONG","NO"
"12","5","NK","DFW","ORD","LONG","NO"
"12","7","NK","DFW","ORD","LONG","NO"
"12","1","OO","DFW","ORD","LONG","YES"
"12","5","AA","DFW","ORD","LONG","NO"
"12","2","AA","DFW","ORD","LONG","NO"
"12","7","AA","DFW","ORD","LONG","NO"
